"region","hustyp","upplåtelseform","år","Antal"
"Enköping","småhus","äganderätt","2007",46
"Enköping","småhus","äganderätt","2008",46
"Enköping","småhus","äganderätt","2009",39
"Enköping","småhus","äganderätt","2010",74
"Enköping","småhus","äganderätt","2011",46
"Enköping","småhus","äganderätt","2012",28
"Enköping","småhus","äganderätt","2013",69
"Enköping","småhus","äganderätt","2014",75
"Enköping","småhus","äganderätt","2015",67
"Enköping","småhus","äganderätt","2016",18
"Enköping","småhus","äganderätt","2017",115
"Enköping","småhus","äganderätt","2018",96
"Enköping","småhus","äganderätt","2019",96
"Enköping","småhus","äganderätt","2020",63
"Enköping","småhus","äganderätt","2021",64
"Enköping","småhus","äganderätt","2022",65
"Enköping","småhus","äganderätt","2023",55
"Enköping","småhus","äganderätt","2024",26
"Östhammar","flerbostadshus","hyresrätt","1991",44
"Östhammar","flerbostadshus","hyresrätt","1992",64
"Östhammar","flerbostadshus","hyresrätt","1993",54
"Östhammar","flerbostadshus","hyresrätt","1994",7
"Östhammar","flerbostadshus","hyresrätt","1995",0
"Östhammar","flerbostadshus","hyresrätt","1996",4
"Östhammar","flerbostadshus","hyresrätt","1997",0
"Östhammar","flerbostadshus","hyresrätt","1998",0
"Östhammar","flerbostadshus","hyresrätt","1999",0
"Östhammar","flerbostadshus","hyresrätt","2000",0
"Östhammar","flerbostadshus","hyresrätt","2001",0
"Östhammar","flerbostadshus","hyresrätt","2002",0
"Östhammar","flerbostadshus","hyresrätt","2003",0
"Östhammar","flerbostadshus","hyresrätt","2004",0
"Östhammar","flerbostadshus","hyresrätt","2005",0
"Östhammar","flerbostadshus","hyresrätt","2006",0
"Östhammar","flerbostadshus","hyresrätt","2007",0
"Östhammar","flerbostadshus","hyresrätt","2008",40
"Östhammar","flerbostadshus","hyresrätt","2009",0
"Östhammar","flerbostadshus","hyresrätt","2010",0
"Östhammar","flerbostadshus","hyresrätt","2011",0
"Östhammar","flerbostadshus","hyresrätt","2012",0
"Östhammar","flerbostadshus","hyresrätt","2013",4
"Östhammar","flerbostadshus","hyresrätt","2014",108
"Östhammar","flerbostadshus","hyresrätt","2015",2
"Östhammar","flerbostadshus","hyresrätt","2016",0
"Östhammar","flerbostadshus","hyresrätt","2017",0
"Östhammar","flerbostadshus","hyresrätt","2018",40
"Östhammar","flerbostadshus","hyresrätt","2019",0
"Östhammar","flerbostadshus","hyresrätt","2020",2
"Östhammar","flerbostadshus","hyresrätt","2021",64
"Östhammar","flerbostadshus","hyresrätt","2022",0
"Östhammar","flerbostadshus","hyresrätt","2023",0
"Östhammar","flerbostadshus","hyresrätt","2024",0
"Östhammar","flerbostadshus","bostadsrätt","1991",180
"Östhammar","flerbostadshus","bostadsrätt","1992",0
"Östhammar","flerbostadshus","bostadsrätt","1993",0
"Östhammar","flerbostadshus","bostadsrätt","1994",0
"Östhammar","flerbostadshus","bostadsrätt","1995",0
"Östhammar","flerbostadshus","bostadsrätt","1996",0
"Östhammar","flerbostadshus","bostadsrätt","1997",0
"Östhammar","flerbostadshus","bostadsrätt","1998",0
"Östhammar","flerbostadshus","bostadsrätt","1999",0
"Östhammar","flerbostadshus","bostadsrätt","2000",0
"Östhammar","flerbostadshus","bostadsrätt","2001",0
"Östhammar","flerbostadshus","bostadsrätt","2002",0
"Östhammar","flerbostadshus","bostadsrätt","2003",0
"Östhammar","flerbostadshus","bostadsrätt","2004",0
"Östhammar","flerbostadshus","bostadsrätt","2005",0
"Östhammar","flerbostadshus","bostadsrätt","2006",0
"Östhammar","flerbostadshus","bostadsrätt","2007",30
"Östhammar","flerbostadshus","bostadsrätt","2008",17
"Östhammar","flerbostadshus","bostadsrätt","2009",6
"Östhammar","flerbostadshus","bostadsrätt","2010",0
"Östhammar","flerbostadshus","bostadsrätt","2011",0
"Östhammar","flerbostadshus","bostadsrätt","2012",0
"Östhammar","flerbostadshus","bostadsrätt","2013",0
"Östhammar","flerbostadshus","bostadsrätt","2014",0
"Östhammar","flerbostadshus","bostadsrätt","2015",27
"Östhammar","flerbostadshus","bostadsrätt","2016",0
"Östhammar","flerbostadshus","bostadsrätt","2017",33
"Östhammar","flerbostadshus","bostadsrätt","2018",33
"Östhammar","flerbostadshus","bostadsrätt","2019",27
"Östhammar","flerbostadshus","bostadsrätt","2020",0
"Östhammar","flerbostadshus","bostadsrätt","2021",0
"Östhammar","flerbostadshus","bostadsrätt","2022",18
"Östhammar","flerbostadshus","bostadsrätt","2023",28
"Östhammar","flerbostadshus","bostadsrätt","2024",0
"Östhammar","flerbostadshus","äganderätt","1991",0
"Östhammar","flerbostadshus","äganderätt","1992",0
"Östhammar","flerbostadshus","äganderätt","1993",0
"Östhammar","flerbostadshus","äganderätt","1994",0
"Östhammar","flerbostadshus","äganderätt","1995",0
"Östhammar","flerbostadshus","äganderätt","1996",0
"Östhammar","flerbostadshus","äganderätt","1997",0
"Östhammar","flerbostadshus","äganderätt","1998",0
"Östhammar","flerbostadshus","äganderätt","1999",0
"Östhammar","flerbostadshus","äganderätt","2000",0
"Östhammar","flerbostadshus","äganderätt","2001",0
"Östhammar","flerbostadshus","äganderätt","2002",0
"Östhammar","flerbostadshus","äganderätt","2003",0
"Östhammar","flerbostadshus","äganderätt","2004",0
"Östhammar","flerbostadshus","äganderätt","2005",0
"Östhammar","flerbostadshus","äganderätt","2006",0
"Östhammar","flerbostadshus","äganderätt","2007",0
"Östhammar","flerbostadshus","äganderätt","2008",0
"Östhammar","flerbostadshus","äganderätt","2009",0
"Östhammar","flerbostadshus","äganderätt","2010",0
"Östhammar","flerbostadshus","äganderätt","2011",0
"Östhammar","flerbostadshus","äganderätt","2012",0
"Östhammar","flerbostadshus","äganderätt","2013",0
"Östhammar","flerbostadshus","äganderätt","2014",0
"Östhammar","flerbostadshus","äganderätt","2015",0
"Östhammar","flerbostadshus","äganderätt","2016",0
"Östhammar","flerbostadshus","äganderätt","2017",0
"Östhammar","flerbostadshus","äganderätt","2018",0
"Östhammar","flerbostadshus","äganderätt","2019",0
"Östhammar","flerbostadshus","äganderätt","2020",0
"Östhammar","flerbostadshus","äganderätt","2021",0
"Östhammar","flerbostadshus","äganderätt","2022",0
"Östhammar","flerbostadshus","äganderätt","2023",0
"Östhammar","flerbostadshus","äganderätt","2024",0
"Östhammar","småhus","hyresrätt","1991",17
"Östhammar","småhus","hyresrätt","1992",2
"Östhammar","småhus","hyresrätt","1993",10
"Östhammar","småhus","hyresrätt","1994",0
"Östhammar","småhus","hyresrätt","1995",0
"Östhammar","småhus","hyresrätt","1996",0
"Östhammar","småhus","hyresrätt","1997",0
"Östhammar","småhus","hyresrätt","1998",0
"Östhammar","småhus","hyresrätt","1999",0
"Östhammar","småhus","hyresrätt","2000",0
"Östhammar","småhus","hyresrätt","2001",0
"Östhammar","småhus","hyresrätt","2002",0
"Östhammar","småhus","hyresrätt","2003",0
"Östhammar","småhus","hyresrätt","2004",0
"Östhammar","småhus","hyresrätt","2005",0
"Östhammar","småhus","hyresrätt","2006",1
"Östhammar","småhus","hyresrätt","2007",6
"Östhammar","småhus","hyresrätt","2008",0
"Östhammar","småhus","hyresrätt","2009",0
"Östhammar","småhus","hyresrätt","2010",0
"Östhammar","småhus","hyresrätt","2011",0
"Östhammar","småhus","hyresrätt","2012",0
"Östhammar","småhus","hyresrätt","2013",0
"Östhammar","småhus","hyresrätt","2014",8
"Östhammar","småhus","hyresrätt","2015",0
"Östhammar","småhus","hyresrätt","2016",0
"Östhammar","småhus","hyresrätt","2017",0
"Östhammar","småhus","hyresrätt","2018",0
"Östhammar","småhus","hyresrätt","2019",0
"Östhammar","småhus","hyresrätt","2020",0
"Östhammar","småhus","hyresrätt","2021",0
"Östhammar","småhus","hyresrätt","2022",0
"Östhammar","småhus","hyresrätt","2023",0
"Östhammar","småhus","hyresrätt","2024",10
"Östhammar","småhus","bostadsrätt","1991",40
"Östhammar","småhus","bostadsrätt","1992",0
"Östhammar","småhus","bostadsrätt","1993",10
"Östhammar","småhus","bostadsrätt","1994",0
"Östhammar","småhus","bostadsrätt","1995",0
"Östhammar","småhus","bostadsrätt","1996",0
"Östhammar","småhus","bostadsrätt","1997",0
"Östhammar","småhus","bostadsrätt","1998",0
"Östhammar","småhus","bostadsrätt","1999",0
"Östhammar","småhus","bostadsrätt","2000",0
"Östhammar","småhus","bostadsrätt","2001",0
"Östhammar","småhus","bostadsrätt","2002",0
"Östhammar","småhus","bostadsrätt","2003",0
"Östhammar","småhus","bostadsrätt","2004",0
"Östhammar","småhus","bostadsrätt","2005",0
"Östhammar","småhus","bostadsrätt","2006",0
"Östhammar","småhus","bostadsrätt","2007",0
"Östhammar","småhus","bostadsrätt","2008",0
"Östhammar","småhus","bostadsrätt","2009",0
"Östhammar","småhus","bostadsrätt","2010",0
"Östhammar","småhus","bostadsrätt","2011",0
"Östhammar","småhus","bostadsrätt","2012",0
"Östhammar","småhus","bostadsrätt","2013",0
"Östhammar","småhus","bostadsrätt","2014",11
"Östhammar","småhus","bostadsrätt","2015",0
"Östhammar","småhus","bostadsrätt","2016",0
"Östhammar","småhus","bostadsrätt","2017",0
"Östhammar","småhus","bostadsrätt","2018",0
"Östhammar","småhus","bostadsrätt","2019",0
"Östhammar","småhus","bostadsrätt","2020",0
"Östhammar","småhus","bostadsrätt","2021",0
"Östhammar","småhus","bostadsrätt","2022",0
"Östhammar","småhus","bostadsrätt","2023",0
"Östhammar","småhus","bostadsrätt","2024",0
"Östhammar","småhus","äganderätt","1991",43
"Östhammar","småhus","äganderätt","1992",13
"Östhammar","småhus","äganderätt","1993",6
"Östhammar","småhus","äganderätt","1994",8
"Östhammar","småhus","äganderätt","1995",6
"Östhammar","småhus","äganderätt","1996",2
"Östhammar","småhus","äganderätt","1997",4
"Östhammar","småhus","äganderätt","1998",5
"Östhammar","småhus","äganderätt","1999",5
"Östhammar","småhus","äganderätt","2000",4
"Östhammar","småhus","äganderätt","2001",0
"Östhammar","småhus","äganderätt","2002",2
"Östhammar","småhus","äganderätt","2003",2
"Östhammar","småhus","äganderätt","2004",54
"Östhammar","småhus","äganderätt","2005",13
"Östhammar","småhus","äganderätt","2006",24
"Östhammar","småhus","äganderätt","2007",35
"Östhammar","småhus","äganderätt","2008",41
"Östhammar","småhus","äganderätt","2009",46
"Östhammar","småhus","äganderätt","2010",53
"Östhammar","småhus","äganderätt","2011",14
"Östhammar","småhus","äganderätt","2012",50
"Östhammar","småhus","äganderätt","2013",23
"Östhammar","småhus","äganderätt","2014",46
"Östhammar","småhus","äganderätt","2015",55
"Östhammar","småhus","äganderätt","2016",66
"Östhammar","småhus","äganderätt","2017",51
"Östhammar","småhus","äganderätt","2018",39
"Östhammar","småhus","äganderätt","2019",30
"Östhammar","småhus","äganderätt","2020",19
"Östhammar","småhus","äganderätt","2021",30
"Östhammar","småhus","äganderätt","2022",26
"Östhammar","småhus","äganderätt","2023",33
"Östhammar","småhus","äganderätt","2024",22
